(1343290613.9844589, '2I\x1d\xbc')
(1343290613.984519, '2P \xbc')
(1343290613.9845469, '2R3\xbc')
(1343290613.984571, 'rIN')
(1343290613.984596, 'D\x97<\xbc')
(1343290613.9846201, 'ci>\xbc')
(1343290613.9981589, 'S\x08\xa3\xbc')
(1343290613.9982049, '2f\xa5\xbc')
(1343290613.9982331, '2F\xae\xbc')
(1343290613.9982581, '2t\xb0\xbc')
(1343290613.998282, '2C\xbb\xbc')
(1343290613.998306, '2o\r\xbd')
(1343290613.9983301, '+')
(1343290634.9649041, '2I\xce9')
(1343290634.9649639, '2P\xd19')
(1343290634.964992, '2R\xec9')
(1343290634.9650159, 'rIN')
(1343290634.9650409, 'D\x0f\xf49')
(1343290723.2743709, '2IIa')
(1343290723.274431, '2PMa')
(1343290723.2744589, '2Rga')
(1343290723.2745011, 'rIN')
(1343290723.2745271, 'D\x98pa')
(1343290723.2745521, 'cira')
(1343290727.3348689, '2Izh')
(1343290727.3349221, '2P}h')
(1343290727.3349509, '2R\x93h')
(1343290727.334976, 'rIN')
(1343290727.3349991, 'rNU')
(1343290727.335022, '2Ili')
(1343290727.3350451, '2Poi')
(1343290727.3350689, '2R\x85i')
(1343290727.3350921, 'rIN')
(1343290727.3351159, 'D\x99\x8ei')
(1343290727.3351409, 'ci\x90i')
(1343290995.9338901, '2I<\xb6')
(1343290995.9339499, '2P?\xb6')
(1343290995.9339781, '2RZ\xb6')
(1343290995.9340019, 'rIN')
(1343290995.934027, 'D\x9ab\xb6')
(1343290995.9341209, 'cid\xb6')
(1343291046.5644081, '2I\x89\x07')
(1343291046.5644691, '2P\x8e\x07')
(1343291046.5644979, '2R\x96\x07')
(1343291046.5654809, 'rIN')
(1343291046.5655251, 'rFR')
(1343291102.6043921, '2I"\x0c')
(1343291102.604459, '2P&\x0c')
(1343291102.6044879, '2R@\x0c')
(1343291102.6045129, 'rIN')
(1343291102.604538, 'D\x11I\x0c')
(1343291104.8643041, 'S\t\xaf+')
(1343291104.864363, '2f\xb1+')
(1343291104.8643911, '2F\xbd+')
(1343291104.8644159, '2t\xbf+')
(1343291104.86444, '2C\xca+')
(1343291104.8644819, '2oE,')
(1343291104.864507, '+')
(1343291110.1643679, '2I`\xd4')
(1343291110.164427, '2Pd\xd4')
(1343291110.1644549, '2Ry\xd4')
(1343291110.164479, 'rIN')
(1343291110.1645041, 'D\x9b\x83\xd4')
(1343291110.16453, 'ci\x85\xd4')
(1343291115.014441, '2Il@')
(1343291115.0145061, '2Po@')
(1343291115.014535, '2R\x83@')
(1343291115.01456, 'rIN')
(1343291115.014585, 'D\x9c\x8c@')
(1343291115.0146101, 'ci\x8e@')
(1343291115.0146451, 'S\n\xf2@')
(1343291115.0146699, '2f\xf4@')
(1343291115.014694, '2F\xfd@')
(1343291115.0147181, '2t\xff@')
(1343291115.0147419, '2C\x0bA')
(1343291115.014765, '2o]A')
(1343291115.0147879, '+')
(1343291119.5765519, 'S\x0b\xd7\x87')
(1343291119.5766151, '2f\xda\x87')
(1343291119.5766439, '2F\xe2\x87')
(1343291119.576669, '2t\xe4\x87')
(1343291119.5766931, '2C\xef\x87')
(1343291119.5767169, '2oA\x88')
(1343291119.576741, '+')
(1343291119.5767729, '2I!\x89')
(1343291119.576798, '2P$\x89')
(1343291119.576822, '2R8\x89')
(1343291119.5768449, 'rIN')
(1343291119.576869, 'D\x9d@\x89')
(1343291119.576894, 'ciB\x89')
(1343291483.514313, '2I\xac\x81')
(1343291483.5143881, '2P\xaf\x81')
(1343291483.5144179, '2R\xc2\x81')
(1343291483.5144429, 'rIN')
(1343291483.514468, 'D\x94\xcb\x81')
(1343291485.846519, '2If\xac')
(1343291485.846576, '2Pi\xac')
(1343291485.8466041, '2R\x84\xac')
(1343291485.8466289, 'rIN')
(1343291485.8466539, 'D\x9e\x8d\xac')
(1343291485.846678, 'ci\x8f\xac')
(1343291489.1446271, '2I\xf9Q')
(1343291489.1446929, '2P\xfcQ')
(1343291489.144721, '2R\x18R')
(1343291489.1447461, 'rIN')
(1343291489.1447711, 'D\x01!R')
(1343291492.0341079, '2Iv\xc3')
(1343291492.034174, '2Py\xc3')
(1343291492.0342021, '2R\x95\xc3')
(1343291492.0342269, 'rIN')
(1343291492.0342519, 'D\x9f\x9d\xc3')
(1343291492.034277, 'ci\x9f\xc3')
(1343291495.9142561, '2I\x12\xb4')
(1343291495.914309, '2P\x15\xb4')
(1343291495.9143369, '2R0\xb4')
(1343291495.9143729, 'rIN')
(1343291495.914402, 'D\x028\xb4')
(1343291497.0637629, '2I\x8eF')
(1343291497.063828, '2P\x91F')
(1343291497.0638549, '2R\xa7F')
(1343291497.063879, 'rIN')
(1343291497.0639019, 'rNU')
(1343291497.063925, '2I\x81G')
(1343291497.0639491, '2P\x84G')
(1343291497.063972, '2R\x99G')
(1343291497.0639939, 'rIN')
(1343291497.064018, 'D\xa0\xa2G')
(1343291497.0640421, 'ci\xa4G')
(1343291502.0739329, '2I\x93\xc7')
(1343291502.0739801, '2P\x96\xc7')
(1343291502.0739939, '2R\xaa\xc7')
(1343291502.0740061, 'rIN')
(1343291502.074018, 'D\xa1\xb3\xc7')
(1343291502.0740299, 'ci\xb5\xc7')
(1343291502.074048, 'S\x0c\x19\xc8')
(1343291502.0740609, '2f\x1b\xc8')
(1343291502.0740731, '2F#\xc8')
(1343291502.074084, '2t%\xc8')
(1343291502.074096, '2C0\xc8')
(1343291502.0741069, '2o\x83\xc8')
(1343291502.0741191, '+')
(1343291505.934355, '2I\xaa\xb7')
(1343291505.9344299, '2P\xad\xb7')
(1343291505.934459, '2R\xc7\xb7')
(1343291505.9344831, 'rIN')
(1343291505.9345069, 'D\xa2\xd0\xb7')
(1343291505.9345319, 'ci\xd2\xb7')
(1343291506.574439, 'S\rQ\t')
(1343291506.5745039, '2fS\t')
(1343291506.5745311, '2F[\t')
(1343291506.574559, '2t]\t')
(1343291506.5745831, '2Ch\t')
(1343291506.5746069, '2o\xbb\t')
(1343291506.574631, '+')
(1343291506.5840549, '2I\x9b\n')
(1343291506.5841019, '2P\x9e\n')
(1343291506.5841291, '2R\xb2\n')
(1343291506.584152, 'rIN')
(1343291506.584177, 'D\xa3\xba\n')
(1343291506.5841999, 'ci\xbc\n')
(1343291512.1637261, '2I\xc7\xd4')
(1343291512.1637859, '2P\xca\xd4')
(1343291512.1638141, '2R\xe5\xd4')
(1343291512.1638379, 'rIN')
(1343291512.1638629, 'D\x04\xed\xd4')
(1343291533.6143861, '2I\x11\x8e')
(1343291533.6144509, '2P\x14\x8e')
(1343291533.61448, '2R/\x8e')
(1343291533.6145051, 'rIN')
(1343291533.6145301, 'D\xa48\x8e')
(1343291533.6145539, 'ci:\x8e')
(1343291538.1677811, '\rL: 91\n')
(1343291538.1688199, '\rL: 118\n')
(1343291538.171828, 'S\x0eR\xd6')
(1343291538.1718631, '2fT\xd6')
(1343291538.17189, '2Fa\xd6')
(1343291538.1719141, '2tc\xd6')
(1343291538.1719379, '2Cn\xd6')
(1343291538.176904, '2o\xfb\xd6')
(1343291538.1769409, '+')
(1343291538.179776, '\rL: 118\n')
(1343291538.1826539, 'S\x0f\xcc\xd7')
(1343291538.1826899, '2f\xce\xd7')
(1343291538.1837709, '2F\xdb\xd7')
(1343291538.1838059, '2t\xde\xd7')
(1343291538.1838319, '2!\xe8\xd7')
(1343291538.183856, '-')
(1343291538.183881, 'cr\xec\xd7')
(1343291538.184629, '\rL: 118\n')
(1343291538.1896191, '\rL: 118\n')
(1343291538.1916239, 'S\x0f\xfa\xd8')
(1343291538.1916599, '2f\xfc\xd8')
(1343291538.1926241, '2F\n\xd9')
(1343291538.1926589, '2t\x0c\xd9')
(1343291538.1926849, '2C\x17\xd9')
(1343291538.197681, '2o\xa4\xd9')
(1343291538.1977191, '+')
(1343291538.1996751, '\rL: 118\n')
(1343291538.202692, '\rL: 118\n')
(1343291538.2037511, '2I~\xda')
(1343291538.2037899, '2I\x83\xda')
(1343291538.204632, '2P\xa0\xda')
(1343291538.205596, '2R\xbf\xda')
(1343291538.2056291, 'rIN')
(1343291538.2056539, 'rFR')
(1343291538.2064469, 'S\x10\xdf\xda')
(1343291538.206481, '2f\xe1\xda')
(1343291538.2076111, '2F\xee\xda')
(1343291538.2076471, '2t\xf0\xda')
(1343291538.207674, '2C\xfb\xda')
(1343291538.211406, '2o\x88\xdb')
(1343291538.2114389, '+')
(1343291538.21543, '\rL: 118\n')
(1343291538.233994, '\rL: 118\n')
(1343291538.2340691, '2I\xa8\xdc')
(1343291538.2341051, 'S\x11\xb3\xdc')
(1343291538.2341311, '2f\xb5\xdc')
(1343291538.2341559, '2F\xc2\xdc')
(1343291538.23418, '2t\xc4\xdc')
(1343291538.234205, '2C\xcf\xdc')
(1343291538.2342291, '2o]\xdd')
(1343291538.2342529, '+')
(1343291538.2342851, '2Po\xdd')
(1343291538.234309, '2R\x8e\xdd')
(1343291538.234333, 'rIN')
(1343291538.2343781, 'rNU')
(1343291538.2344129, 'S\x12\xba\xdd')
(1343291538.2344401, '2f\xbc\xdd')
(1343291538.2344661, '2F\xc9\xdd')
(1343291538.2344911, '2t\xcb\xdd')
(1343291538.2345171, '2C\xd6\xdd')
(1343291538.2346361, '2oc\xde')
(1343291538.234668, '+')
(1343291538.254003, 'S\x13\xa3\xde')
(1343291538.2540541, '2f\xa6\xde')
(1343291538.254082, '2F\xb2\xde')
(1343291538.254108, '2t\xb5\xde')
(1343291538.254132, '2!\xbf\xde')
(1343291538.2541561, '-')
(1343291538.25418, 'cr\xc2\xde')
(1343291538.254205, 'S\x13\x1c\xdf')
(1343291538.25423, '2f\x1e\xdf')
(1343291538.2542679, '2F+\xdf')
(1343291538.254293, '2t-\xdf')
(1343291538.2543161, '2C8\xdf')
(1343291538.254339, '2o\xc5\xdf')
(1343291538.2543881, '+')
(1343291538.2544291, 'S\x14\x1c\xe0')
(1343291538.2544551, '2f\x1f\xe0')
(1343291538.2544799, '2F,\xe0')
(1343291538.254503, '2t.\xe0')
(1343291538.2545271, '2C9\xe0')
(1343291538.2545509, '2o\xc6\xe0')
(1343291538.254575, '+')
(1343291538.255415, 'S\x15\x1c\xe1')
(1343291538.25545, '2f\x1f\xe1')
(1343291538.2564111, '2F+\xe1')
(1343291538.256444, '2t-\xe1')
(1343291538.256469, '2C8\xe1')
(1343291538.2603829, '2o\xc6\xe1')
(1343291538.260417, '+')
(1343291538.264425, '\rL: 118\n')
(1343291538.2673249, '2I\x96\xe2')
(1343291538.2673609, 'S\x16\x98\xe2')
(1343291538.2673869, '2I\x9b\xe2')
(1343291538.26741, '2f\x9d\xe2')
(1343291538.2674339, '2F\xaa\xe2')
(1343291538.267458, '2t\xac\xe2')
(1343291538.2682281, '2C\xb7\xe2')
(1343291538.2721601, '2oD\xe3')
(1343291538.272192, '+')
(1343291538.273206, '\rL: 118\n')
(1343291538.275306, '2P\xa9\xe3')
(1343291538.2761681, '2R\xc8\xe3')
(1343291538.276202, 'rIN')
(1343291538.276227, 'rFR')
(1343291538.2780609, 'S\x17\xea\xe3')
(1343291538.278125, '2f\xec\xe3')
(1343291538.2782421, '2F\xf9\xe3')
(1343291538.278275, '2t\xfb\xe3')
(1343291538.2783, '2C\x06\xe4')
(1343291538.2823119, '2o\x93\xe4')
(1343291538.2823541, '+')
(1343291538.286195, '\rL: 118\n')
(1343291538.2892661, 'S\x18_\xe5')
(1343291538.28929, '2fb\xe5')
(1343291538.2893031, '2Fn\xe5')
(1343291538.289315, '2tp\xe5')
(1343291538.289326, '2!{\xe5')
(1343291538.290226, '-')
(1343291538.2902541, 'cr\x7f\xe5')
(1343291538.2910981, '\rL: 118\n')
(1343291538.2950349, '\rL: 118\n')
(1343291538.299021, '\rL: 118\n')
(1343291538.302011, 'S\x18\t\xe7')
(1343291538.3020329, '2f\x0c\xe7')
(1343291538.3020461, '2F\x18\xe7')
(1343291538.302058, '2t\x1b\xe7')
(1343291538.303071, '2C&\xe7')
(1343291538.307106, '2o\xb3\xe7')
(1343291538.3071411, '+')
(1343291538.3100381, '\rL: 118\n')
(1343291538.3241539, '\rL: 118\n')
(1343291538.3242149, '2I\x93\xe8')
(1343291538.3242421, '2I\x98\xe8')
(1343291538.3242741, '2P\xab\xe8')
(1343291538.3242979, '2R\xca\xe8')
(1343291538.324321, 'rIN')
(1343291538.324343, 'rFR')
(1343291538.3243959, 'S\x19\xf0\xe8')
(1343291538.3244259, '2f\xf3\xe8')
(1343291538.32445, '2F\xff\xe8')
(1343291538.3244741, '2t\x02\xe9')
(1343291538.3244989, '2C\r\xe9')
(1343291538.324523, '2o\x9a\xe9')
(1343291538.3245471, '+')
(1343291538.343791, 'S\x1a\x1c\xea')
(1343291538.343842, '2f\x1f\xea')
(1343291538.3438699, '2F+\xea')
(1343291538.343894, '2t-\xea')
(1343291538.3439181, '2!8\xea')
(1343291538.34394, '-')
(1343291538.3439629, 'cr<\xea')
(1343291538.343987, 'S\x1a\x9d\xea')
(1343291538.3440111, '2f\x9f\xea')
(1343291538.3440349, '2F\xac\xea')
(1343291538.344059, '2t\xae\xea')
(1343291538.3440821, '2!\xb9\xea')
(1343291538.344105, '-')
(1343291538.3441279, 'cr\xbd\xea')
(1343291538.344152, 'S\x1a\x1c\xeb')
(1343291538.3441761, '2f\x1f\xeb')
(1343291538.3441989, '2F+\xeb')
(1343291538.3442221, '2t-\xeb')
(1343291538.344245, '2C9\xeb')
(1343291538.344269, '2o\xc6\xeb')
(1343291538.344291, '+')
(1343291538.3443241, 'S\x1b\x1c\xec')
(1343291538.3443489, '2f\x1f\xec')
(1343291538.3444071, '2F+\xec')
(1343291538.3444331, '2t.\xec')
(1343291538.3444581, '2C9\xec')
(1343291538.3637941, '2o\xc6\xec')
(1343291538.3638401, '+')
(1343291538.3638761, 'S\x1c\x1c\xed')
(1343291538.3639021, '2f\x1f\xed')
(1343291538.363925, '2')
(1343291538.3639481, 'F+\xed')
(1343291538.363971, '2t0')
(1343291538.3639939, '\xed')
(1343291538.364017, '2!=\xed')
(1343291538.3640399, '-')
(1343291538.364063, 'cr@\xed')
(1343291538.3640859, '2PJ\xed')
(1343291538.364109, '2Ri\xed')
(1343291538.364131, 'rIN')
(1343291538.3641541, 'rFR')
(1343291538.364177, 'S\x1c\x9d\xed')
(1343291538.3642011, '2f\x9f\xed')
(1343291538.3642249, '2F\xac\xed')
(1343291538.364249, '2t\xae\xed')
(1343291538.3642721, '2C\xb9\xed')
(1343291538.364295, '2oF\xee')
(1343291538.3643169, '+')
(1343291538.3643489, 'S\x1d\xa3\xee')
(1343291538.3644071, '2f\xa6\xee')
(1343291538.364435, '2F\xb3\xee')
(1343291538.364459, '2t\xb5\xee')
(1343291538.364496, '2C\xc0\xee')
(1343291538.3667729, '2oM\xef')
(1343291538.3668079, '+')
(1343291538.3709049, '\rL: 118\n')
(1343291538.3739469, 'S\x1e?\xf0')
(1343291538.373982, '2fA\xf0')
(1343291538.374007, '2FN\xf0')
(1343291538.3740301, '2tP\xf0')
(1343291538.3749681, '2![\xf0')
(1343291538.375006, '-')
(1343291538.375031, 'cr^\xf0')
(1343291538.375885, '\rL: 118\n')
(1343291538.378958, 'S\x1e\xd6\xf0')
(1343291538.378993, '2f\xd8\xf0')
(1343291538.379019, '2F\xe5\xf0')
(1343291538.3790431, '2t\xe7\xf0')
(1343291538.379066, '2C\xf2\xf0')
(1343291538.3839071, '2o\x7f\xf1')
(1343291538.3839519, '+')
(1343291538.386692, '\rL: 118\n')
(1343291538.3888719, '2I9\xf2')
(1343291538.3898301, '2I>\xf2')
(1343291538.3907671, '\rL: 118\n')
(1343291538.392926, '2P\x9d\xf2')
(1343291538.3929651, '2R\xba\xf2')
(1343291538.3929901, 'rIN')
(1343291538.3937221, 'rFR')
(1343291538.3937571, 'S\x1f\xdb\xf2')
(1343291538.3946919, '2f\xdd\xf2')
(1343291538.3947289, '2F\xea\xf2')
(1343291538.3947539, '2t\xec\xf2')
(1343291538.394778, '2C\xf7\xf2')
(1343291538.3997991, '2o\x85\xf3')
(1343291538.3998361, '+')
(1343291538.402873, '\rL: 118\n')
(1343291538.40589, '\rL: 118\n')
(1343291538.407763, '2I\xa4\xf4')
(1343291538.4086871, 'S \xb6\xf4')
(1343291538.408721, '2f\xb8\xf4')
(1343291538.408746, '2F\xc5\xf4')
(1343291538.409714, '2t\xc7\xf4')
(1343291538.4097519, '2C\xd2\xf4')
(1343291538.413692, '2o`\xf5')
(1343291538.4137249, '+')
(1343291538.4145579, '2Pr\xf5')
(1343291538.415693, '2R\x91\xf5')
(1343291538.4157269, 'rIN')
(1343291538.4157519, 'rNU')
(1343291538.4186599, '\rL: 118\n')
(1343291538.433975, 'S!I\xf6')
(1343291538.4340301, '2fK\xf6')
(1343291538.4340551, '2FX\xf6')
(1343291538.434078, '2tZ\xf6')
(1343291538.4341021, '2!e\xf6')
(1343291538.434124, '-')
(1343291538.4341481, 'crh\xf6')
(1343291538.43417, '\rL: 118\n')
(1343291538.4342091, 'S!\xe5\xf6')
(1343291538.4342339, '2f\xe7\xf6')
(1343291538.434257, '2F\xf4\xf6')
(1343291538.4342811, '2t\xf6\xf6')
